sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,sc_51,sc_52,sc_53,sc_54,sc_55,sc_56,sc_57,sc_58,sc_59,sc_60,sc_61,sc_62,sc_63,pos_x,pos_y
0.00,11.05,13.15,15.30,16.28,18.25,18.25,17.26,17.12,14.04,13.15,11.05,9.22,7.28,5.83,5.66,5.39,6.08,7.00,8.00,10.00,10.05,10.20,10.44,9.85,9.43,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.76,15.00,14.87,15.00,13.04,11.18,8.94,7.21,5.83,6.08,8.06,10.44,12.65,14.56,16.49,17.46,18.44,18.25,20.22,18.25,17.12,14.32,12.37,9.85,8.60,8.06,3.0,2.0
0.00,10.63,11.40,14.42,16.40,17.80,19.10,17.80,16.40,14.21,13.45,11.40,10.63,7.21,6.32,7.07,6.71,6.71,7.81,9.43,10.30,11.18,12.08,11.40,11.40,10.05,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.37,15.30,13.00,12.37,12.21,10.82,8.06,5.83,3.00,3.61,7.21,8.60,12.04,14.21,13.60,16.28,19.42,18.03,17.69,18.38,15.56,14.21,10.82,9.43,8.06,7.62,3.0,2.0
0.00,12.04,14.14,17.26,17.46,19.42,19.42,19.24,18.25,15.30,14.32,12.37,10.44,8.54,7.21,6.40,7.28,7.07,9.00,10.00,11.00,12.04,12.17,12.37,11.70,11.18,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.56,15.00,14.76,13.00,11.70,9.49,6.71,5.66,5.10,8.06,10.20,12.37,15.52,17.26,17.26,19.24,18.11,20.10,19.10,17.12,15.13,12.37,9.85,8.49,8.54,3.0,2.0
0.00,12.21,14.87,16.97,18.38,19.10,19.10,19.10,17.69,14.87,12.73,10.63,8.60,7.62,7.07,7.28,7.62,8.60,10.00,10.82,11.66,12.53,13.00,11.40,11.18,10.05,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,14.32,15.23,15.26,15.00,13.45,11.31,9.22,6.40,5.10,5.39,7.81,10.63,12.73,14.87,16.28,17.69,17.80,20.00,18.60,16.40,15.00,12.73,10.00,8.25,8.06,3.0,2.0
0.00,12.81,16.28,18.38,19.80,21.21,20.52,20.52,19.85,16.28,14.87,13.45,12.04,10.00,8.06,7.07,7.07,7.28,8.94,10.30,11.18,12.08,12.65,12.37,12.17,12.00,11.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.03,15.13,14.56,13.93,12.53,10.82,8.60,6.32,5.00,5.83,8.49,11.40,13.60,16.40,17.80,19.10,19.10,19.80,20.52,19.10,17.69,15.56,12.81,11.18,9.06,9.22,3.0,2.0
0.00,12.73,15.00,16.40,18.60,19.21,19.21,19.85,18.44,15.62,14.87,12.81,10.82,8.94,7.28,7.00,7.28,8.06,8.60,10.00,10.82,11.66,12.08,12.65,12.17,11.05,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.14,15.00,15.30,13.60,13.00,10.30,8.94,6.32,5.00,5.83,7.81,10.82,12.21,14.42,15.81,17.80,17.80,18.44,19.10,18.44,16.28,14.21,12.21,9.85,8.06,8.54,3.0,2.0
0.00,15.00,17.00,18.00,18.03,18.03,17.03,16.12,14.14,11.40,8.54,6.71,3.61,2.00,3.16,6.00,8.06,10.20,12.37,13.34,13.60,13.60,12.65,12.65,11.18,8.94,7.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.35,22.80,20.40,17.12,14.00,9.06,5.39,2.00,5.83,10.44,14.14,17.12,19.10,21.10,21.02,22.02,20.02,19.10,16.03,14.04,10.05,7.07,3.16,1.41,5.10,9.06,3.0,2.0
0.00,13.04,15.03,16.03,16.12,15.13,15.30,14.32,12.37,10.44,7.62,5.39,2.83,1.00,3.00,5.10,7.28,9.49,10.77,11.70,12.08,12.08,11.18,11.18,9.43,8.60,6.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.19,19.65,18.25,15.13,12.00,8.06,4.47,2.00,5.00,8.54,12.17,15.13,17.12,19.10,19.10,19.03,18.11,16.12,14.14,12.17,9.22,6.32,2.24,1.41,5.10,8.00,3.0,2.0
0.00,4.24,4.47,5.10,5.00,6.32,8.06,8.06,10.00,9.90,10.63,10.30,9.85,9.49,8.25,7.07,6.00,4.47,3.61,3.00,4.24,5.83,6.71,7.62,9.85,9.85,10.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.81,15.52,16.49,16.76,16.49,15.52,14.87,14.32,12.08,9.43,7.81,5.39,4.12,5.66,6.71,9.49,11.18,13.15,13.04,13.15,12.17,11.05,8.00,6.00,5.10,3.16,3.0,2.0
0.00,12.17,14.56,16.76,18.03,18.97,19.92,18.97,18.68,15.52,14.56,12.37,9.49,8.06,6.40,5.83,6.08,7.00,8.06,10.05,10.05,11.00,12.04,11.18,10.77,10.30,9.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.49,16.55,16.64,16.28,14.87,12.81,10.82,8.49,7.21,6.08,8.25,10.77,13.42,15.65,17.46,19.70,19.31,20.25,21.19,20.25,18.97,17.09,14.32,11.66,9.90,8.54,3.0,2.0
0.00,11.40,13.89,16.12,17.89,19.24,18.36,18.36,17.49,15.26,13.89,11.66,9.85,8.54,6.08,6.32,7.21,7.07,8.49,10.00,10.63,11.31,11.40,11.66,11.18,10.44,9.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.23,15.52,16.12,16.00,14.14,12.37,10.44,8.25,6.00,5.83,7.21,9.85,12.08,14.87,16.16,17.89,18.79,19.24,20.59,19.72,17.49,16.12,13.42,10.44,9.00,8.54,3.0,2.0
0.00,12.04,14.21,15.62,17.80,17.80,19.21,18.44,18.44,14.87,13.45,11.40,10.00,8.06,6.32,6.08,6.71,7.21,7.81,9.90,10.63,11.40,11.66,12.08,10.44,10.20,9.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.30,16.00,16.12,15.52,14.87,13.42,11.18,8.54,6.08,6.32,7.81,10.00,12.21,14.42,16.40,18.60,19.21,19.85,20.52,19.10,17.69,15.62,13.60,11.18,9.22,8.25,3.0,2.0
0.00,12.21,13.45,15.56,17.69,18.38,19.10,19.10,17.69,14.87,13.45,12.04,9.90,7.81,6.71,6.00,6.32,6.71,8.06,9.43,10.30,11.18,11.70,11.40,11.05,10.00,9.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.13,16.03,16.28,15.81,14.32,12.53,10.30,8.06,6.08,6.32,7.81,9.90,12.04,14.21,17.03,18.44,19.10,19.80,20.52,19.10,17.69,15.56,13.45,10.82,9.49,8.06,3.0,2.0
0.00,12.04,14.14,16.28,18.44,19.42,19.42,19.24,18.25,15.13,13.15,11.18,9.49,7.62,6.40,5.83,6.08,7.00,8.00,10.05,11.00,11.05,11.18,11.40,10.77,9.43,8.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.65,16.64,16.28,16.40,15.26,13.42,11.18,8.94,7.07,6.32,8.00,10.20,12.37,14.56,16.76,18.68,19.65,19.42,21.38,20.22,18.25,16.28,14.32,10.77,9.22,8.94,3.0,2.0
0.00,10.63,12.21,14.42,15.81,16.64,17.20,17.20,16.40,13.60,12.21,10.00,8.06,6.71,6.08,5.10,5.83,7.07,7.81,9.22,9.90,10.63,10.82,10.30,9.49,9.22,8.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.60,14.14,15.03,14.14,13.60,12.08,9.85,8.54,6.08,5.10,6.40,8.60,10.82,13.04,14.76,16.64,16.64,17.20,18.60,17.80,16.40,13.60,12.21,9.85,8.06,7.28,3.0,2.0
0.00,12.04,15.00,16.64,18.03,19.42,19.42,19.42,18.60,15.00,13.60,12.21,10.30,7.62,6.08,6.08,6.71,6.40,8.49,9.22,9.90,10.63,11.40,11.18,10.77,10.20,9.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.81,16.28,16.00,16.12,15.30,12.65,10.77,8.25,7.00,6.71,7.81,10.82,12.53,15.65,17.00,19.24,19.72,20.25,21.63,20.81,19.42,16.64,13.89,11.70,10.05,9.49,3.0,2.0
0.00,12.81,15.26,18.36,19.24,20.59,20.59,20.25,18.87,16.64,14.42,12.53,11.18,9.49,8.06,7.07,6.71,7.81,8.49,9.90,11.31,12.04,12.21,11.66,11.70,10.44,10.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.32,15.52,15.03,15.03,14.14,12.37,10.44,7.28,6.00,5.00,7.21,9.85,11.70,14.87,17.09,18.38,19.70,19.24,21.47,20.59,18.36,15.65,13.00,11.40,10.05,9.85,3.0,2.0
0.00,8.06,8.54,7.28,8.00,9.22,9.49,10.00,11.40,12.04,12.73,14.21,14.21,14.21,14.21,15.00,15.00,14.42,14.76,14.32,13.42,12.65,12.17,12.00,12.17,12.37,12.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.08,7.07,8.25,9.49,11.18,11.66,13.04,13.60,14.21,13.45,12.73,11.31,9.22,7.21,5.10,5.10,6.40,7.81,10.63,12.21,13.60,13.60,13.89,13.93,13.60,13.34,3.0,2.0
0.00,14.14,16.28,17.26,18.25,17.46,16.49,15.52,13.60,11.18,9.43,6.40,3.61,3.16,3.61,6.08,8.00,10.05,11.18,13.34,13.34,13.34,13.34,12.37,10.77,8.54,6.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.60,21.95,20.12,17.46,13.60,9.22,5.00,1.00,5.39,9.49,13.60,16.49,18.44,20.40,20.22,20.22,19.24,17.26,15.30,13.15,9.22,6.32,2.24,1.00,5.10,9.06,3.0,2.0
0.00,14.42,16.64,17.20,18.03,17.20,17.03,15.62,12.73,11.40,8.60,6.71,4.12,2.24,3.00,5.39,7.21,10.00,11.40,12.04,13.45,13.45,12.73,12.04,10.63,9.22,7.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.60,22.02,20.52,17.69,12.81,9.43,4.47,1.41,5.00,8.49,12.81,16.40,18.03,19.42,20.25,20.25,19.42,17.20,15.00,12.21,10.00,6.40,2.83,1.00,5.39,8.94,3.0,2.0
0.00,21.59,22.56,22.36,21.21,20.22,18.25,15.30,12.37,9.49,7.21,5.83,6.08,7.07,8.54,10.77,12.08,12.08,13.00,13.60,13.34,13.15,12.04,10.00,9.06,7.07,6.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.04,10.00,8.06,5.10,3.00,3.16,6.08,9.22,12.17,14.04,17.00,18.03,19.10,18.25,18.44,16.49,14.56,12.37,11.05,8.00,5.83,6.71,9.00,12.17,14.32,18.44,3.0,2.0
0.00,22.83,23.32,23.85,22.20,20.00,18.03,15.00,11.66,8.54,6.00,5.39,6.40,8.06,10.77,12.65,13.60,13.00,13.42,13.89,12.21,11.40,9.90,7.81,6.40,5.00,3.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93,12.53,11.40,8.49,5.66,3.16,3.61,5.83,10.30,12.53,15.81,17.80,19.10,19.80,19.10,18.44,17.03,15.62,13.45,10.00,7.62,7.07,8.60,12.21,15.26,18.36,3.0,2.0
0.00,22.20,23.60,22.80,22.02,21.26,18.44,16.28,12.81,9.43,7.28,6.00,5.83,6.40,8.94,10.77,12.08,12.08,13.42,13.89,13.60,12.73,12.04,10.00,8.60,6.71,5.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.21,9.90,7.81,5.00,2.24,3.61,6.40,9.43,12.21,15.62,17.69,19.10,19.21,20.00,18.87,17.49,16.12,13.04,12.21,9.22,7.28,7.28,9.22,12.04,15.81,18.60,3.0,2.0
0.00,22.80,23.60,23.02,22.47,20.25,18.87,15.81,13.60,9.22,7.21,6.08,5.10,7.21,9.22,10.63,12.81,12.73,13.45,13.45,13.60,13.04,11.18,10.77,8.54,7.28,6.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.21,9.85,7.28,5.39,2.83,3.16,5.83,10.00,12.21,15.26,17.89,18.79,19.31,19.92,18.68,17.46,15.30,13.34,11.70,8.94,6.40,7.00,8.54,12.21,15.00,19.21,3.0,2.0
0.00,21.19,22.14,22.47,21.54,19.70,17.46,15.23,12.65,8.25,6.00,5.00,5.83,7.28,9.06,11.00,13.00,13.04,14.14,14.14,13.34,12.65,12.08,10.30,8.60,7.21,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93,11.18,9.43,5.83,4.12,3.61,5.83,8.94,12.08,14.76,17.49,19.42,20.00,19.85,19.10,18.38,16.28,14.14,12.04,8.60,6.08,5.83,7.21,10.77,14.87,17.72,3.0,2.0
0.00,21.47,22.36,22.36,21.93,20.62,18.03,16.16,13.93,9.85,8.60,6.40,6.32,6.08,8.25,9.85,11.18,10.77,12.65,12.37,13.15,12.04,12.00,10.05,9.22,8.54,6.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.70,8.94,6.71,5.10,4.12,6.40,9.22,12.04,14.14,17.03,19.21,20.25,20.59,20.12,18.79,18.38,16.16,14.32,12.53,10.00,8.06,8.06,10.20,13.00,16.12,18.36,3.0,2.0
0.00,22.09,22.20,22.36,21.38,19.42,17.46,15.52,12.17,8.06,6.08,5.00,5.83,8.25,10.05,11.05,12.04,12.17,13.34,12.65,12.08,11.66,10.82,9.22,7.07,5.66,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.42,13.42,10.77,8.54,6.71,5.00,6.08,9.06,12.04,14.14,17.03,19.00,20.02,20.10,20.22,19.42,17.46,15.52,14.14,11.05,8.25,7.81,8.94,11.18,15.03,18.03,3.0,2.0
0.00,21.95,22.47,22.47,21.63,20.00,17.80,15.00,12.21,8.94,7.07,5.10,6.40,7.21,8.94,11.18,12.53,12.53,13.04,12.81,12.73,12.04,10.00,9.43,7.62,5.39,4.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.14,13.04,11.05,8.06,6.00,4.47,5.83,9.49,11.40,14.87,17.46,19.70,20.59,20.25,19.42,19.21,17.80,15.62,13.60,11.18,9.06,7.28,9.22,12.21,14.76,17.89,3.0,2.0
0.00,22.63,23.35,22.67,22.02,20.00,17.80,15.62,12.04,8.49,6.71,6.00,6.32,7.81,9.90,11.31,12.73,12.73,12.81,13.60,12.53,12.08,10.44,9.22,7.07,6.08,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.14,12.65,10.77,8.54,6.32,4.12,5.66,9.43,11.66,14.42,17.20,19.85,20.52,20.52,20.62,19.21,17.80,15.00,14.21,10.63,8.94,8.00,9.85,12.21,15.56,18.38,3.0,2.0
0.00,21.10,21.10,21.21,20.22,18.44,16.49,14.32,12.17,9.00,7.28,6.40,7.81,8.94,10.77,11.70,13.00,13.00,13.89,13.04,12.81,12.04,10.63,10.00,8.06,6.40,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.66,10.63,8.49,7.07,5.00,5.00,6.32,8.94,11.18,13.93,15.81,17.72,18.25,18.11,18.03,17.00,15.00,13.00,12.04,9.22,8.06,8.06,9.49,12.04,15.00,18.00,3.0,2.0
0.00,21.95,23.32,22.47,22.20,20.00,17.80,15.81,13.04,9.85,8.25,8.06,8.54,9.43,11.40,12.81,13.60,13.60,14.42,14.76,13.93,13.60,11.40,11.05,9.06,7.00,6.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.21,11.18,8.54,6.32,5.00,4.47,7.00,9.06,12.00,15.00,17.12,18.25,18.68,18.97,18.38,17.46,15.23,13.00,12.65,10.05,8.25,8.60,10.63,13.04,16.12,19.24,3.0,2.0
0.00,22.02,22.67,21.93,21.93,19.85,17.69,15.56,12.73,10.00,8.54,8.00,8.25,9.85,11.18,12.53,13.89,13.89,14.32,14.87,13.34,13.15,12.04,10.00,9.06,7.07,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.08,10.20,9.06,7.07,5.39,4.47,7.28,9.06,12.17,14.32,16.76,18.38,18.79,18.36,18.03,17.20,15.81,13.04,12.53,9.49,8.00,8.54,10.63,13.45,15.62,19.21,3.0,2.0
0.00,21.10,21.63,20.81,21.40,19.21,17.03,15.00,12.21,8.94,8.25,8.06,7.62,9.43,10.00,12.81,13.60,13.60,13.89,13.42,13.00,12.65,11.18,10.05,9.06,7.00,6.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.66,9.85,8.54,6.32,5.00,4.47,6.00,9.00,12.00,14.04,16.12,17.46,18.68,18.03,17.46,16.55,14.76,13.00,11.70,10.20,8.06,8.06,10.63,13.04,16.12,18.36,3.0,2.0
0.00,22.09,22.09,22.02,21.00,19.00,17.03,15.00,12.00,9.22,8.06,7.07,8.06,9.49,11.18,13.15,14.32,13.34,14.56,13.93,13.42,13.04,11.40,9.22,7.81,7.07,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,11.66,10.00,7.81,5.83,5.00,5.39,8.60,11.40,13.89,16.12,18.79,19.31,19.92,18.68,18.44,16.28,13.34,12.37,9.85,7.81,8.54,10.05,13.04,16.12,18.25,3.0,2.0
0.00,23.43,24.21,23.60,23.02,20.25,18.87,16.64,13.60,9.90,8.60,8.25,8.00,9.22,11.40,13.00,13.93,13.60,14.32,14.14,14.04,13.00,12.17,10.20,8.25,7.28,6.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.60,12.17,10.05,8.00,5.39,5.66,6.71,9.49,12.65,14.87,17.46,19.24,19.72,20.00,19.21,18.44,16.28,14.87,13.60,11.18,9.22,10.20,11.18,14.21,17.03,19.10,3.0,2.0
0.00,22.83,23.32,22.47,21.63,20.00,17.20,14.42,11.66,8.54,7.00,6.32,7.81,9.90,11.40,13.60,14.21,13.45,14.14,14.21,13.60,12.53,10.77,8.54,7.62,5.83,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.23,13.60,12.17,9.06,7.07,5.00,5.83,8.25,11.18,14.14,17.26,18.68,19.92,20.62,20.12,19.24,17.49,14.76,13.42,10.44,9.00,7.62,9.90,13.04,15.65,18.79,3.0,2.0
0.00,21.19,22.14,21.84,21.59,19.42,17.26,15.30,12.37,9.49,7.21,6.40,6.32,8.00,9.06,11.18,12.17,12.17,13.04,13.00,13.04,12.17,11.40,9.85,8.94,7.21,5.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,10.30,8.06,6.32,5.00,5.83,7.81,11.31,14.21,16.40,18.03,19.72,20.12,19.70,18.97,17.72,15.81,13.60,12.08,9.43,7.81,8.25,10.05,12.65,16.16,18.38,3.0,2.0
0.00,12.37,14.56,15.81,17.09,16.16,15.65,14.76,13.04,10.82,8.49,6.40,4.12,3.16,3.61,6.00,8.25,9.49,10.77,12.08,13.42,13.89,13.04,13.04,11.40,10.00,7.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,23.02,21.10,17.89,13.93,9.22,5.00,2.00,5.83,10.77,14.87,18.68,20.88,22.80,22.56,23.54,21.84,19.65,17.72,15.52,11.40,8.54,4.47,1.00,4.12,7.28,3.0,2.0
0.00,11.31,12.04,14.14,14.14,13.45,12.81,12.21,10.30,8.94,7.28,5.10,3.16,2.24,3.16,5.00,7.07,8.60,10.30,11.18,12.08,12.08,12.08,10.77,10.44,8.54,7.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.10,19.42,17.80,14.87,12.04,7.21,4.12,2.24,5.39,10.00,13.45,16.28,17.69,19.85,19.85,19.85,19.10,17.69,15.56,13.45,10.63,7.81,4.24,1.00,3.16,5.83,3.0,2.0
0.00,11.05,12.04,13.04,14.14,13.34,12.65,11.70,10.30,9.43,7.21,5.66,4.47,3.00,1.41,3.00,4.12,5.00,6.40,7.07,7.81,7.21,8.06,7.62,7.28,7.07,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.02,22.02,21.10,18.25,15.52,11.70,7.21,4.47,4.24,7.62,11.18,14.04,17.00,18.00,19.00,20.00,19.00,17.03,16.03,13.04,11.05,7.28,4.12,2.24,2.24,5.10,3.0,2.0
0.00,10.30,12.53,13.60,13.60,13.45,12.73,12.04,10.82,8.94,7.62,6.08,5.00,3.16,2.24,3.00,3.61,5.00,5.39,6.08,7.07,7.00,7.07,7.28,6.71,5.83,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.80,22.36,20.22,18.11,15.00,12.04,7.28,4.24,3.61,7.21,10.77,13.60,16.76,18.68,18.68,19.65,18.68,16.76,15.81,12.65,10.77,6.71,4.47,1.41,2.24,5.39,3.0,2.0
0.00,22.67,20.62,17.69,14.14,11.40,9.49,9.00,9.49,10.00,12.04,13.45,14.87,16.28,16.28,16.40,15.81,13.89,12.53,11.18,8.94,7.21,5.66,5.00,5.39,6.32,7.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.12,3.61,5.10,8.00,12.04,14.32,16.76,18.79,19.72,20.81,19.85,18.38,16.97,14.14,11.31,8.60,7.07,7.28,10.00,13.45,17.03,19.85,22.02,24.08,24.76,24.76,3.0,2.0
0.00,22.36,19.70,17.46,13.89,10.00,8.60,7.28,8.06,9.49,11.18,13.04,13.89,14.76,15.65,15.23,14.87,12.65,12.37,10.20,8.25,6.32,5.39,4.24,5.00,5.39,6.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.10,4.47,5.83,8.54,12.08,14.76,17.49,19.21,21.21,20.62,20.81,19.72,17.00,14.76,12.53,9.22,7.21,7.00,9.49,13.04,16.64,19.42,21.63,23.85,24.70,25.06,3.0,2.0
0.00,22.80,20.88,17.72,14.32,12.04,9.22,8.60,9.22,10.30,11.70,13.60,15.52,15.81,15.81,16.16,16.16,13.89,12.53,10.82,8.60,7.21,5.39,5.10,5.10,6.32,7.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,4.00,5.83,9.43,11.66,15.65,18.03,19.65,21.21,21.02,21.02,19.10,17.26,15.13,12.04,9.06,7.62,7.81,10.77,14.32,17.12,20.10,23.09,24.19,25.32,25.50,3.0,2.0
0.00,21.84,19.65,16.76,13.93,11.18,8.49,7.62,9.06,9.06,11.40,12.65,14.56,14.56,15.52,15.30,15.30,13.04,12.04,10.00,8.00,7.00,5.10,4.47,5.00,5.66,6.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,4.47,6.40,8.94,11.66,15.00,17.03,19.10,20.00,20.25,20.59,19.70,17.09,14.87,12.08,9.43,7.81,7.07,10.20,13.00,16.55,18.79,21.02,23.26,24.70,24.35,3.0,2.0
0.00,22.14,19.92,16.76,13.93,10.82,9.22,8.54,10.00,11.18,12.65,14.87,15.81,16.76,17.72,17.46,16.28,14.14,13.04,11.05,10.05,8.06,6.32,5.83,6.40,7.81,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.10,3.16,5.00,7.62,11.18,13.60,16.28,18.38,19.21,19.72,20.12,18.38,16.16,13.60,10.77,8.06,6.40,6.00,9.49,13.00,16.12,19.24,21.47,23.71,25.08,24.70,3.0,2.0
0.00,21.40,19.21,16.40,13.04,10.77,9.06,8.25,10.00,10.63,12.21,14.42,15.81,15.81,17.20,17.03,16.28,14.14,12.73,10.63,9.22,7.07,5.83,5.10,6.08,7.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.39,3.61,5.00,8.06,11.05,14.00,17.03,18.25,19.92,19.70,20.12,18.87,16.64,14.42,11.40,8.94,6.08,5.83,9.22,12.53,15.65,18.79,21.47,23.71,24.19,23.85,3.0,2.0
0.00,24.08,22.63,20.52,18.44,15.62,12.04,8.60,6.32,6.08,7.21,9.90,12.04,13.45,15.62,15.62,16.40,14.42,14.42,13.04,10.82,8.60,6.40,3.61,3.00,2.83,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.04,11.05,7.28,4.47,3.16,5.83,9.85,13.00,16.16,18.38,21.02,21.47,21.10,20.25,18.60,17.03,13.45,10.00,8.06,6.00,6.40,10.00,13.89,17.49,20.25,23.02,3.0,2.0
0.00,21.26,18.44,15.62,12.21,10.30,8.06,7.28,8.60,9.90,11.40,13.04,14.42,15.81,15.81,16.40,15.62,13.45,12.73,10.63,9.22,7.07,6.40,5.39,5.10,6.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.61,4.12,6.00,9.00,12.04,15.13,16.76,18.38,19.24,19.42,19.21,17.69,14.87,12.73,10.63,8.06,6.00,6.71,9.90,12.21,15.26,18.87,21.10,22.47,23.02,23.60,3.0,2.0
0.00,21.93,19.10,16.28,13.45,10.82,9.49,8.06,8.94,10.00,12.04,14.14,14.87,16.28,16.97,17.03,16.40,14.21,13.04,11.66,10.30,8.60,6.40,6.40,5.83,6.32,7.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.16,4.12,6.08,9.06,12.17,14.56,16.55,18.36,18.60,19.10,17.69,17.03,15.00,12.21,9.22,7.21,6.08,6.71,9.22,13.45,16.40,19.21,22.02,22.67,23.35,24.04,3.0,2.0
0.00,22.20,19.24,16.12,13.00,10.20,8.06,8.60,10.44,11.18,14.04,15.03,16.12,17.12,17.26,17.46,16.49,13.60,12.65,10.44,8.25,7.07,6.08,6.32,7.21,8.06,9.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.07,3.61,4.00,5.83,9.43,13.04,15.65,18.03,19.65,20.22,20.02,19.03,18.11,15.13,12.04,9.00,6.32,6.40,9.22,12.00,16.03,19.10,22.02,24.00,25.00,25.02,3.0,2.0
