sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,sc_51,sc_52,sc_53,sc_54,sc_55,sc_56,sc_57,sc_58,sc_59,sc_60,sc_61,sc_62,sc_63,pos_x,pos_y
0.00,12.73,15.56,16.97,17.69,17.69,17.69,16.28,14.14,12.04,10.00,7.21,4.47,2.24,4.00,7.07,9.22,11.40,13.60,14.87,15.81,15.81,15.81,14.87,13.00,12.08,10.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.72,19.24,18.38,17.09,13.60,11.18,8.06,4.00,1.00,5.00,9.06,12.17,15.13,17.26,18.44,19.65,18.68,18.44,16.49,14.56,12.37,9.22,6.08,3.16,3.16,6.40,3.0,1.0
0.00,12.65,14.87,16.76,17.09,17.09,17.09,16.16,13.60,11.40,9.22,7.00,4.12,3.61,5.10,7.62,10.30,11.66,13.89,15.26,15.26,16.12,15.26,15.26,13.04,12.21,10.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.10,18.25,17.46,16.76,13.93,10.30,6.71,3.16,1.00,5.00,8.60,12.21,15.26,17.00,17.89,19.70,18.79,17.46,17.09,14.87,12.08,9.85,5.83,3.16,3.61,6.71,3.0,1.0
0.00,12.81,15.00,16.40,17.80,17.80,17.03,15.62,14.21,12.21,9.43,7.62,4.12,3.61,5.10,7.00,9.22,12.37,13.34,14.56,15.52,15.52,15.52,14.56,13.60,11.70,9.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.79,18.87,18.60,16.40,14.14,10.63,7.21,3.61,1.00,5.10,9.49,12.37,14.32,17.26,18.25,19.10,19.10,18.11,17.03,15.00,12.04,9.06,6.08,2.83,3.61,6.40,3.0,1.0
0.00,14.42,16.12,17.49,18.36,17.49,17.49,15.26,13.60,11.40,8.60,5.66,3.16,3.61,5.10,8.00,10.05,12.04,14.04,15.13,15.13,15.13,14.14,13.15,12.37,10.44,8.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.88,19.65,19.24,17.12,15.00,11.05,7.07,3.16,1.00,5.10,9.49,12.65,15.23,17.46,18.79,20.12,18.79,17.89,16.12,13.89,11.18,7.62,4.47,2.83,4.12,7.21,3.0,1.0
0.00,14.32,16.28,18.25,18.25,18.25,17.26,16.28,14.32,11.40,9.85,7.21,3.61,4.00,5.66,8.60,10.30,12.08,14.32,15.23,15.23,15.23,14.87,13.00,11.70,10.44,8.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.21,21.59,19.92,18.38,15.65,12.53,8.06,5.00,0.00,4.24,8.49,12.04,14.21,16.40,17.80,18.60,18.03,16.64,15.26,13.89,10.82,7.21,3.61,1.41,4.12,8.06,3.0,1.0
0.00,12.04,14.04,16.03,17.00,16.00,16.00,15.00,13.00,11.05,8.06,6.32,4.24,4.00,5.83,7.81,9.90,12.04,13.45,14.21,14.87,14.87,14.21,13.45,12.81,11.40,10.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.10,20.12,19.31,17.09,14.56,11.18,7.28,4.47,2.24,5.66,9.43,13.04,15.26,18.03,18.60,20.00,19.21,18.44,17.03,15.56,12.04,9.22,5.83,3.00,4.47,7.00,3.0,1.0
0.00,13.45,14.87,16.28,17.03,17.03,17.03,15.62,13.45,11.31,9.22,6.71,5.10,4.47,6.40,8.54,10.44,12.17,14.14,15.13,15.30,16.12,15.13,14.14,13.04,12.04,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.36,22.47,20.81,19.21,16.28,12.73,9.22,5.66,2.00,4.12,8.00,12.00,15.00,17.00,18.03,19.10,19.10,17.12,16.28,14.32,12.17,8.25,5.00,2.24,3.61,7.07,3.0,1.0
0.00,11.05,14.04,15.03,17.03,17.03,17.03,16.03,14.04,12.04,11.18,8.25,6.71,5.00,5.00,6.71,9.43,11.40,14.21,15.62,16.40,17.20,17.20,17.20,15.81,13.60,12.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.81,20.59,19.70,18.03,15.81,12.37,9.49,5.39,2.83,3.61,7.81,10.82,13.60,15.81,16.40,18.44,17.80,17.03,16.28,14.14,12.73,9.22,6.40,3.16,2.24,6.00,3.0,1.0
0.00,10.82,13.04,15.26,15.81,15.81,16.40,15.00,14.42,12.21,10.30,8.54,6.08,4.12,5.00,7.07,9.00,12.04,13.04,15.03,16.03,17.00,17.00,16.00,15.00,14.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.02,20.22,19.42,17.72,14.87,12.08,9.49,5.39,2.24,4.00,8.25,11.40,13.60,15.52,17.72,18.44,18.44,17.26,16.28,15.13,13.15,10.05,7.28,3.61,3.00,5.66,3.0,1.0
0.00,13.60,15.81,17.20,18.03,18.03,17.49,15.26,14.42,11.40,9.22,7.21,5.10,5.39,7.07,8.60,11.18,13.00,15.23,16.16,16.55,16.55,16.55,14.32,13.93,12.65,10.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.10,20.81,19.21,17.69,14.87,11.40,7.81,4.24,1.41,5.10,9.06,13.04,15.03,17.12,18.11,19.24,18.25,17.26,15.52,13.60,10.44,7.28,4.00,2.24,4.47,8.60,3.0,1.0
0.00,12.53,15.26,16.12,17.49,16.64,16.64,14.42,13.04,10.30,8.54,6.08,5.10,5.00,6.08,9.00,11.05,13.04,15.03,16.12,16.03,16.03,15.03,15.03,13.04,12.17,10.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,20.10,19.24,16.49,14.56,10.44,7.28,4.00,3.16,6.32,9.85,13.00,15.23,17.09,18.03,18.97,18.68,17.72,16.28,14.32,11.18,8.25,4.47,2.00,4.24,7.21,3.0,1.0
0.00,14.21,15.62,17.69,18.44,18.44,17.69,16.28,14.87,12.81,10.00,8.06,5.10,3.16,4.47,7.07,9.00,12.04,13.04,14.04,15.03,15.03,14.04,13.04,12.04,10.05,8.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,19.21,18.38,16.28,14.21,10.82,7.21,3.61,1.41,4.00,8.06,11.05,14.04,16.03,17.00,18.00,18.00,17.00,15.03,14.04,11.00,8.00,5.10,2.24,3.61,7.07,3.0,1.0
0.00,12.81,15.62,17.20,18.03,18.03,18.03,16.64,14.42,12.21,9.22,7.21,5.39,4.12,5.83,8.54,10.44,13.15,14.32,16.28,17.46,16.49,16.49,15.52,13.34,12.37,10.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.21,20.62,20.00,18.03,14.76,11.18,8.06,4.47,2.24,4.47,8.25,12.37,14.32,16.49,17.72,18.97,18.97,16.76,16.16,13.93,11.70,8.54,5.10,2.24,3.16,7.81,3.0,1.0
0.00,13.04,15.26,16.12,17.00,17.00,16.55,15.23,13.42,11.18,8.60,6.40,4.47,4.12,5.66,8.06,9.85,12.08,13.93,15.23,15.65,16.55,15.65,14.32,13.00,11.70,10.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.62,20.12,19.72,18.03,15.00,11.40,8.60,4.47,2.83,6.08,10.05,13.00,15.03,17.03,19.10,19.24,19.24,18.25,17.46,15.52,12.37,9.22,6.08,3.16,4.00,6.71,3.0,1.0
0.00,13.60,15.81,17.72,18.68,17.72,17.46,16.49,14.56,12.65,10.77,8.06,5.66,5.10,5.39,7.81,9.90,12.04,13.45,14.87,15.62,15.62,14.87,14.87,12.73,11.31,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.52,19.85,19.21,17.20,15.26,11.18,8.06,4.47,2.00,4.12,8.25,11.40,14.56,15.81,17.09,19.31,18.38,17.46,15.65,13.89,11.18,7.62,5.10,2.24,5.00,8.25,3.0,1.0
0.00,12.37,13.60,15.52,16.49,16.49,16.28,15.30,13.34,11.18,9.22,7.62,5.00,4.12,5.10,7.21,9.22,11.31,13.45,14.87,15.62,15.62,15.62,13.60,13.60,12.21,10.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.59,21.19,19.70,18.79,15.65,13.04,8.94,6.32,4.47,5.39,9.22,12.17,15.13,17.12,19.24,19.42,19.42,18.44,17.72,15.81,13.60,10.44,7.07,4.12,4.47,6.00,3.0,1.0
0.00,13.00,15.00,17.00,17.00,18.00,17.03,16.03,15.00,13.00,11.00,8.06,6.32,5.00,5.10,7.07,8.54,10.30,12.53,13.89,14.76,14.76,14.32,14.32,12.53,11.18,9.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.25,20.62,19.10,17.69,14.21,12.21,8.60,5.00,3.16,5.83,8.54,12.65,14.56,17.09,18.38,18.79,18.79,17.89,17.00,15.26,12.53,9.85,6.32,4.12,4.47,7.07,3.0,1.0
0.00,8.06,8.06,7.07,7.07,6.08,6.00,5.00,5.00,4.12,4.12,4.12,3.16,3.16,2.24,2.24,1.41,2.24,2.24,2.24,3.00,4.00,4.00,5.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,5.10,5.10,5.10,6.08,6.08,6.08,7.07,7.28,7.28,7.28,7.62,7.62,7.62,8.94,8.94,8.94,8.94,8.94,8.94,8.54,8.54,8.54,8.54,8.54,3.0,1.0
0.00,18.25,15.30,13.60,10.77,8.60,7.21,7.28,9.00,10.05,11.40,12.37,12.65,13.60,13.00,13.00,12.65,11.70,11.18,10.30,9.43,8.60,7.81,7.81,7.21,7.62,8.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.24,3.61,5.66,7.21,8.60,10.82,11.66,13.42,14.32,13.93,14.56,13.60,12.37,11.40,9.49,8.60,7.21,8.25,9.00,12.17,14.56,16.49,18.68,20.62,21.59,22.36,3.0,1.0
0.00,13.42,12.53,10.00,9.22,7.62,7.00,7.62,9.43,11.40,12.73,14.14,14.87,15.56,16.28,15.56,14.87,14.21,13.60,12.21,11.66,11.18,9.49,9.49,9.49,9.49,9.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.83,7.21,9.22,9.90,10.63,11.40,12.21,13.04,13.42,13.00,11.70,10.44,9.49,7.62,5.83,5.00,6.00,7.62,11.18,13.42,16.12,17.49,19.72,20.59,21.95,22.83,3.0,1.0
0.00,13.15,15.13,17.12,18.11,18.11,18.11,17.03,15.13,13.15,11.40,8.54,5.83,5.00,5.00,6.71,9.22,12.04,13.45,14.87,16.28,16.28,15.62,15.00,14.21,12.81,10.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.72,20.12,19.31,18.03,14.56,12.17,8.25,5.10,2.24,3.61,8.06,11.18,13.89,15.26,16.64,17.80,17.20,17.20,15.62,13.45,11.40,8.60,5.39,3.00,4.12,7.00,3.0,1.0
0.00,11.31,14.14,15.56,16.28,16.97,16.28,15.62,13.45,12.73,9.90,7.21,5.39,4.12,5.00,7.28,10.05,12.04,14.04,15.13,16.12,17.12,16.28,15.13,14.14,12.17,11.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.62,19.92,18.38,17.89,14.76,11.66,8.06,5.39,2.83,5.00,9.06,12.04,14.14,17.12,18.11,19.03,19.03,18.03,17.00,15.03,13.00,10.00,7.07,3.61,3.00,6.40,3.0,1.0
0.00,19.80,17.69,15.62,13.89,11.70,10.05,9.49,11.66,12.81,14.87,16.28,16.28,17.03,17.03,16.40,14.21,13.04,12.53,10.77,9.49,9.22,9.22,9.22,9.22,9.22,9.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.06,9.06,10.20,11.18,13.34,14.87,16.55,17.00,18.03,17.69,18.38,17.69,16.28,14.14,12.81,9.85,8.06,9.49,12.21,15.56,17.69,21.26,23.43,24.84,26.25,27.66,3.0,1.0
0.00,12.81,14.87,16.28,17.03,17.03,17.03,15.62,13.45,12.04,9.22,7.21,4.12,3.16,4.12,7.00,10.00,12.17,14.14,15.13,16.12,16.03,15.03,14.04,13.15,11.18,9.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.10,18.44,17.20,16.64,13.89,10.77,7.62,3.16,1.00,5.00,9.00,12.00,14.04,16.03,17.12,18.25,18.25,17.26,16.28,14.32,11.18,8.06,5.00,2.83,3.16,6.40,3.0,1.0
0.00,12.65,14.87,15.81,16.76,16.76,16.76,15.81,13.93,11.70,8.94,7.21,5.00,4.00,5.66,7.81,10.30,12.53,14.32,15.65,16.55,16.55,17.00,15.65,14.32,12.08,10.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.25,19.92,18.44,17.26,15.03,12.00,8.00,5.10,1.41,4.24,7.21,10.82,13.60,15.81,17.20,18.44,17.80,17.03,14.87,13.45,11.31,8.49,5.00,2.00,3.00,6.32,3.0,1.0
0.00,12.04,14.04,16.03,17.00,17.00,16.00,15.00,14.04,11.05,9.06,6.32,4.24,4.00,4.47,7.81,10.63,12.81,14.21,16.40,16.40,16.40,16.40,15.00,13.60,11.40,9.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.02,20.10,18.25,17.46,14.56,11.40,8.25,4.12,1.41,4.47,8.60,11.40,13.60,15.81,18.03,18.03,18.87,17.49,16.12,13.89,11.66,8.94,5.83,2.24,3.16,6.00,0.00,25.02,29.07,32.06,35.01,34.01,33.00,30.00,27.00,23.09,18.25,13.34,8.49,7.07,10.30,15.62,19.21,25.00,28.60,30.81,32.20,32.02,30.61,28.60,25.81,21.63,18.36,14.56,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.23,37.01,39.05,38.33,36.67,32.98,28.46,22.47,15.23,8.06,3.16,8.60,15.62,22.02,26.40,31.62,34.41,36.06,34.67,33.29,30.89,27.29,23.32,16.64,10.00,3.16,5.10,13.00,3.0,1.0
0.00,11.66,13.89,15.81,16.64,17.20,16.40,15.62,13.60,12.21,9.43,7.62,5.10,4.47,5.39,7.07,10.00,12.00,14.04,15.03,16.00,16.00,16.00,15.00,14.00,12.00,11.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.10,19.24,17.46,14.56,11.70,8.25,5.00,2.83,5.00,8.25,11.70,13.93,15.81,17.72,17.72,18.68,17.46,16.28,14.32,12.17,9.22,6.32,3.61,3.16,5.66,0.00,22.02,27.80,30.61,32.65,31.89,31.89,29.73,26.17,23.43,19.21,14.76,9.22,8.25,10.30,13.60,19.24,22.09,26.08,29.15,31.14,31.26,30.41,28.28,26.31,23.19,20.10,16.12,13.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.14,36.01,38.05,37.48,35.69,32.28,27.51,22.85,15.81,9.22,5.66,9.06,15.52,21.84,26.25,30.36,33.96,34.93,34.93,32.56,31.26,27.29,24.19,17.12,12.37,6.40,6.32,12.73,3.0,1.0
0.00,12.81,15.00,16.40,17.20,17.20,16.64,15.81,14.42,12.21,9.90,7.81,5.39,5.10,6.40,9.22,10.82,13.89,14.76,16.12,17.49,17.49,17.20,15.81,14.42,13.04,11.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.10,20.40,18.68,17.09,14.32,11.18,7.62,4.12,2.83,5.00,9.06,12.17,14.14,16.12,17.03,18.03,17.00,16.00,15.03,13.04,11.00,8.00,5.10,2.83,4.12,7.21,3.0,1.0
0.00,13.60,15.52,17.46,17.46,17.46,17.46,16.28,14.32,12.37,10.44,7.62,5.83,4.47,5.10,7.21,9.22,11.31,14.14,14.14,15.56,16.28,15.62,14.21,12.81,12.04,9.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.70,19.24,18.03,16.40,13.45,9.90,6.40,3.16,2.24,6.08,10.05,13.04,15.03,17.26,18.25,18.44,18.44,17.46,15.52,13.60,11.40,9.22,6.00,4.24,5.10,8.06,3.0,1.0
0.00,11.66,13.89,15.81,16.64,17.49,17.49,16.12,15.26,13.89,11.66,9.22,7.07,5.83,5.00,5.83,7.81,10.00,11.40,13.60,15.00,15.62,14.87,14.87,13.45,12.73,11.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.54,20.62,20.40,19.10,16.03,13.00,10.00,6.08,4.24,5.00,8.54,11.70,14.32,17.09,18.03,19.92,19.65,18.68,17.46,16.28,14.32,11.40,8.54,6.40,5.10,6.32,3.0,1.0
0.00,11.70,13.93,15.23,17.09,16.76,16.76,15.81,14.87,13.60,11.70,8.94,7.21,5.66,4.12,6.32,7.21,10.00,10.63,12.81,13.45,14.21,15.00,14.42,13.60,12.21,10.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.10,20.00,20.02,17.12,15.30,12.37,9.22,6.00,3.61,5.10,8.06,11.18,14.32,16.12,18.11,19.03,19.03,18.03,17.00,16.00,14.00,11.00,8.06,5.83,4.47,6.00,3.0,1.0
0.00,21.00,20.00,19.03,18.00,16.00,14.00,13.15,11.40,10.77,10.00,10.63,11.40,11.66,12.53,13.89,14.76,14.76,14.76,14.42,13.60,13.60,11.40,11.40,10.00,9.22,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.32,6.32,5.10,5.10,5.00,5.10,5.83,8.06,9.43,10.30,11.18,13.00,13.93,13.60,13.34,12.37,11.40,10.44,8.94,7.81,7.21,8.54,11.05,12.00,15.00,16.03,3.0,1.0
0.00,6.32,4.47,2.24,2.24,3.16,6.08,10.20,12.37,14.32,15.30,16.28,15.30,14.32,14.32,12.17,10.20,7.28,5.39,2.83,2.24,4.24,6.71,10.30,12.53,13.89,15.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93,13.93,15.23,16.16,16.16,16.55,16.16,15.23,14.32,11.18,9.85,6.71,4.12,2.24,3.00,5.39,8.54,10.77,13.00,15.23,16.16,16.16,16.55,17.46,17.46,16.55,3.0,1.0
0.00,3.00,1.41,1.00,2.24,4.12,6.32,8.25,11.18,12.17,13.04,14.00,14.00,14.00,13.00,11.00,9.00,6.08,4.12,2.24,1.00,3.16,5.10,7.07,8.25,9.22,10.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.30,11.70,12.65,13.60,14.56,14.56,14.32,13.34,12.37,11.18,9.22,7.07,5.10,2.00,1.41,3.61,6.32,9.22,10.44,12.17,13.34,14.56,15.52,15.81,15.81,16.16,3.0,1.0
0.00,1.41,1.00,1.00,2.24,3.61,5.00,6.40,7.81,7.81,8.49,9.22,8.49,8.49,7.81,7.07,5.66,5.00,3.61,2.24,0.00,1.00,2.24,3.61,4.47,5.83,6.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.25,8.25,8.54,8.54,8.54,8.54,8.54,8.54,8.54,8.54,7.28,5.39,3.16,1.41,1.00,3.16,5.10,7.07,8.06,9.06,9.06,10.20,10.20,9.49,9.49,9.49,3.0,1.0
0.00,13.60,15.81,16.76,18.03,18.03,18.38,17.09,14.87,12.65,10.44,8.25,6.00,4.47,4.47,7.00,9.22,11.40,13.34,14.56,15.52,15.30,15.30,14.32,13.34,11.18,9.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.68,18.25,17.12,16.00,14.04,11.05,7.07,4.00,1.00,4.24,8.49,11.31,13.45,16.28,16.40,18.60,17.20,17.20,15.81,13.04,10.82,8.60,5.66,3.00,4.24,7.62,3.0,1.0
0.00,13.60,15.52,16.76,18.03,17.09,17.09,16.16,14.87,12.65,10.44,8.06,6.08,5.00,5.39,8.00,10.20,12.37,14.32,15.30,16.28,16.28,16.12,15.13,14.14,12.17,10.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.40,19.10,19.03,17.03,14.04,11.18,8.25,5.00,1.41,4.47,7.21,10.82,13.60,15.81,16.64,17.49,17.49,16.12,14.76,13.42,11.18,8.06,5.00,2.24,3.61,7.28,3.0,1.0
0.00,5.10,3.16,0.00,2.24,4.47,8.54,10.77,12.65,14.87,14.87,15.23,15.65,14.76,12.53,10.82,8.60,7.07,4.24,2.24,2.00,4.47,8.06,9.85,12.08,14.32,16.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.15,14.32,14.56,15.52,15.81,16.76,16.76,16.49,15.52,13.34,11.18,9.06,5.10,2.24,1.00,5.10,8.25,11.40,13.34,15.30,17.26,18.25,19.42,20.40,20.22,20.10,3.0,1.0
0.00,14.56,16.76,18.68,18.03,18.03,17.09,15.81,13.60,11.40,9.22,7.00,4.47,4.47,5.00,7.28,10.77,12.08,14.32,15.23,15.23,15.23,14.32,13.93,12.08,10.30,8.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,19.03,18.25,16.49,13.60,10.77,6.32,3.16,2.24,5.66,9.22,12.81,15.00,16.64,18.03,18.36,18.36,17.00,15.65,13.42,10.30,7.21,4.24,3.16,4.47,8.54,3.0,1.0
0.00,14.32,17.00,17.89,18.36,17.49,17.49,16.12,13.89,12.08,9.85,7.28,5.10,4.24,6.08,8.06,10.20,12.37,14.32,15.52,15.52,15.30,14.32,13.34,12.37,10.44,8.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.40,18.68,18.03,16.55,13.89,10.30,7.21,3.61,1.00,5.39,8.94,12.08,14.32,16.55,18.03,18.97,18.03,16.76,15.52,13.34,10.44,7.28,3.61,3.00,5.00,8.06,3.0,1.0
0.00,13.04,11.18,10.77,10.44,9.06,9.06,9.22,10.77,10.77,12.08,12.08,12.53,12.08,12.08,12.08,11.70,10.77,10.77,9.85,9.85,8.54,8.94,8.94,8.94,8.94,8.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.83,6.71,8.06,8.60,10.00,10.63,11.31,12.04,12.81,13.04,13.42,13.00,13.00,12.08,11.18,11.40,10.63,10.82,12.08,13.93,15.52,16.49,18.68,19.65,19.92,20.88,3.0,1.0
0.00,13.93,16.16,17.09,17.46,16.55,17.00,15.65,14.32,12.08,9.49,8.25,6.00,5.83,6.40,7.62,9.22,11.05,12.04,14.04,14.14,14.14,14.14,13.15,12.17,10.05,9.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.62,19.80,18.44,16.40,14.42,11.66,7.21,4.24,3.16,6.40,10.30,13.04,15.26,17.20,18.60,19.21,18.44,18.44,16.28,14.14,12.04,8.60,6.32,5.10,5.66,8.06,3.0,1.0
0.00,13.45,15.62,17.03,17.69,16.97,16.97,15.56,14.14,12.04,10.00,7.62,6.08,6.32,6.40,8.60,10.30,12.53,14.32,15.65,15.65,16.12,15.26,15.26,13.89,12.53,10.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.47,21.19,20.88,18.44,16.12,13.04,9.06,5.39,3.16,5.39,9.43,13.04,15.26,17.49,17.89,18.79,18.38,17.46,15.81,13.60,11.40,8.54,5.00,4.12,5.00,8.49,3.0,1.0
0.00,9.85,9.43,8.49,9.43,10.77,11.70,13.00,14.32,13.89,13.60,14.21,12.73,12.04,10.00,9.22,7.07,6.40,5.39,6.08,6.08,7.28,7.62,8.94,8.94,8.94,8.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.60,10.77,12.65,14.56,16.49,17.46,17.46,16.49,16.49,14.32,13.15,11.05,9.00,8.54,8.06,10.63,11.31,14.14,16.28,18.44,18.60,19.72,18.79,18.38,16.76,14.87,3.0,1.0
0.00,13.45,15.62,16.28,16.97,16.97,16.28,14.87,12.73,10.63,8.60,7.28,6.00,5.83,7.07,8.94,11.18,13.00,14.87,15.81,16.16,16.16,15.23,13.93,13.00,11.70,10.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.21,21.02,20.02,18.11,15.30,12.37,8.25,5.00,2.24,5.10,9.49,12.08,15.23,17.09,17.72,18.44,17.46,16.28,15.13,13.04,10.05,7.07,4.47,3.00,5.00,8.49,3.0,1.0
0.00,14.21,17.03,18.44,19.10,18.38,17.69,16.28,14.87,12.04,10.00,7.62,6.00,5.39,7.07,8.94,10.44,12.65,14.56,14.56,15.52,15.81,14.87,13.60,12.37,11.40,9.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.38,21.10,20.00,18.03,15.13,11.18,8.06,4.00,3.16,5.83,8.94,12.53,16.12,17.46,18.38,19.31,18.97,18.03,15.52,13.34,11.40,7.62,5.00,4.00,6.40,8.49,3.0,1.0
0.00,16.16,16.16,16.16,15.23,15.23,15.23,14.32,13.00,12.65,11.40,10.20,9.06,9.00,9.22,9.49,10.44,10.77,10.77,10.77,10.77,10.44,10.44,10.20,10.20,10.20,10.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.20,10.05,9.06,9.06,8.25,8.25,7.28,7.28,8.06,8.00,8.06,9.22,10.44,12.37,13.34,15.30,16.28,16.28,15.30,15.30,13.34,12.65,11.18,10.82,9.90,10.00,3.0,1.0
0.00,11.05,11.00,11.05,11.05,11.05,11.05,10.05,9.06,8.06,6.32,5.83,5.00,5.00,5.83,5.39,6.08,7.07,7.07,7.07,7.07,7.07,7.28,7.28,7.28,7.28,7.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.22,9.90,9.22,8.49,7.81,6.40,6.40,5.66,4.47,5.10,5.00,7.07,8.25,9.22,10.20,11.18,12.17,11.18,11.18,11.18,9.22,8.25,7.28,6.71,5.66,5.00,3.0,1.0
0.00,13.93,16.16,17.09,18.38,18.38,17.46,16.55,13.93,11.70,9.49,7.07,4.00,2.83,4.12,6.71,9.43,12.21,13.60,14.42,15.26,15.26,14.76,13.89,11.66,9.43,7.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.62,19.24,18.87,16.64,14.21,10.63,7.07,3.61,2.00,5.39,9.49,12.65,14.87,16.76,17.72,18.68,17.72,17.46,15.52,13.34,10.44,7.28,4.47,2.00,5.00,7.62,3.0,1.0
