sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,sc_51,sc_52,sc_53,sc_54,sc_55,sc_56,sc_57,sc_58,sc_59,sc_60,sc_61,sc_62,sc_63,pos_x,pos_y
0.00,14.32,14.32,14.32,14.32,14.32,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,16.16,16.16,16.16,16.16,16.16,16.16,15.65,15.65,15.65,15.65,14.76,14.76,15.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.24,2.24,2.83,2.83,2.83,3.61,3.61,4.24,5.00,5.00,5.83,5.83,5.83,5.83,6.71,8.06,8.06,8.06,8.94,9.85,10.30,11.18,11.18,11.18,12.53,13.42,3.0,3.0
0.00,13.93,15.23,15.23,15.23,15.23,15.23,15.23,15.23,15.23,16.16,16.55,16.55,16.55,16.55,16.16,17.09,17.46,17.46,17.46,17.09,16.76,15.81,15.81,15.81,15.81,15.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.16,3.16,4.12,4.12,3.16,3.00,4.00,4.00,5.10,5.10,6.08,6.32,6.32,7.28,7.28,8.25,8.54,8.94,9.85,9.85,11.18,11.18,11.18,12.08,12.53,12.08,3.0,3.0
0.00,17.89,17.89,17.89,18.36,18.36,19.24,18.79,18.79,19.24,19.24,20.12,20.12,19.70,19.70,19.70,19.70,20.12,20.12,20.12,20.12,20.12,19.24,19.72,18.87,18.87,18.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.24,4.24,4.24,5.00,5.00,5.00,6.40,6.40,7.21,7.21,7.21,8.60,8.60,9.43,10.30,11.18,11.18,11.18,12.08,13.00,13.42,14.32,14.32,15.65,16.55,16.55,3.0,3.0
0.00,14.32,15.23,14.32,13.93,13.93,13.93,13.93,13.93,13.60,13.00,13.60,13.60,13.60,13.60,13.60,13.60,13.60,13.93,13.93,13.00,13.00,12.08,12.53,12.53,12.53,11.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.85,9.49,10.77,10.77,10.77,11.18,11.18,11.18,11.66,11.18,12.53,13.42,11.18,12.53,11.18,13.00,12.08,13.00,13.00,13.00,13.00,13.00,13.93,13.93,14.87,14.87,3.0,3.0
0.00,15.52,15.52,15.52,15.52,16.49,16.49,16.49,16.49,16.49,16.49,17.46,16.49,16.49,17.46,17.46,17.46,17.46,17.46,17.72,17.72,16.76,16.76,15.81,15.81,16.16,16.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.61,3.61,3.61,4.47,4.47,4.47,5.39,5.39,6.32,6.32,7.28,7.28,7.28,8.25,8.25,9.22,9.22,10.20,10.20,11.18,11.18,12.17,12.17,13.34,14.32,14.32,3.0,3.0
0.00,14.32,15.30,14.32,14.32,14.32,14.32,14.14,14.14,13.15,13.15,14.14,13.15,13.15,14.14,13.04,14.14,14.14,14.14,13.15,14.32,13.34,12.37,13.60,12.65,11.70,12.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.20,10.44,11.40,11.40,11.40,11.40,11.70,11.70,11.70,11.70,12.65,13.00,11.70,12.65,12.65,12.65,12.37,12.37,13.34,13.34,13.34,13.34,13.34,14.32,15.30,15.13,3.0,3.0
0.00,17.26,18.25,17.26,18.25,18.25,19.24,19.24,18.25,18.25,18.44,19.24,18.44,18.44,19.42,18.44,19.42,19.42,19.42,19.42,19.42,18.44,18.25,18.25,18.11,18.11,18.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,5.00,5.00,5.00,7.00,6.08,7.07,8.06,7.00,8.06,9.06,9.06,10.05,10.05,11.18,12.17,11.18,13.15,13.15,13.34,14.32,14.32,15.13,16.28,16.28,3.0,3.0
0.00,17.03,18.44,17.80,18.44,18.44,18.44,18.44,18.44,17.69,19.10,19.10,18.44,18.44,19.10,17.69,19.10,19.85,19.85,18.44,18.44,18.44,17.80,17.80,18.03,17.20,17.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,5.66,6.40,6.40,6.40,7.81,7.21,7.81,7.81,10.00,9.22,9.22,10.00,11.31,10.63,12.04,12.73,13.45,13.45,14.14,14.87,14.87,16.28,16.28,3.0,3.0
0.00,15.30,17.26,16.49,16.28,17.26,18.25,17.26,17.26,16.28,16.28,17.26,17.26,16.12,17.12,16.12,17.12,18.11,17.12,16.28,17.26,16.28,16.28,16.49,16.49,15.52,15.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.39,5.39,6.32,5.39,6.32,6.32,7.28,7.28,8.25,9.49,9.22,8.54,9.22,9.49,11.18,10.44,11.18,11.18,12.37,12.37,13.15,13.15,15.13,16.28,15.13,3.0,3.0
0.00,15.00,16.40,16.40,16.40,16.40,16.40,16.40,16.40,16.40,15.81,16.40,16.40,15.81,16.64,15.81,15.81,17.20,16.64,15.81,16.40,15.81,15.81,15.62,15.62,15.62,14.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.07,7.07,7.81,7.81,7.81,8.49,9.22,8.49,9.90,9.90,9.90,10.63,9.90,10.63,10.63,12.04,12.04,12.04,12.04,12.81,12.81,13.60,14.21,14.21,15.00,15.62,3.0,3.0
0.00,15.56,14.42,13.00,15.13,16.03,18.03,21.10,23.09,21.02,23.00,22.02,21.21,20.22,18.44,17.46,13.34,11.05,8.00,8.25,8.94,10.82,13.89,15.65,15.81,17.12,17.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.22,8.06,8.06,7.07,8.25,8.54,9.85,10.77,11.70,12.65,13.60,13.34,13.34,12.65,11.70,13.42,13.04,15.00,17.03,19.10,20.52,21.93,23.35,22.67,22.02,19.85,3.0,3.0
0.00,14.04,12.37,11.18,12.04,14.21,16.40,18.03,20.00,19.21,19.21,19.10,19.10,17.03,15.81,14.42,12.21,9.22,7.81,7.62,8.06,10.05,12.17,13.34,14.32,14.42,15.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.62,6.71,6.40,5.83,6.71,7.62,7.62,9.49,9.85,10.77,11.18,11.18,11.18,10.77,10.44,10.20,11.05,12.00,15.03,16.03,18.11,19.03,20.02,19.03,18.00,18.00,3.0,3.0
0.00,21.63,20.81,18.87,16.64,13.04,10.30,7.21,3.61,1.00,4.47,8.54,11.40,14.56,17.72,18.68,20.62,20.62,20.40,19.42,17.46,14.32,11.40,8.25,4.12,0.00,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.73,9.22,5.00,1.00,3.61,8.49,12.04,15.62,19.21,21.40,22.80,23.60,22.80,21.40,19.21,16.40,13.45,9.22,5.66,2.00,2.24,6.40,10.82,14.42,17.20,19.42,3.0,3.0
0.00,21.02,20.10,19.03,16.03,13.04,11.05,7.07,3.16,1.41,4.47,8.54,10.77,13.93,16.16,18.38,19.70,20.12,19.70,18.79,16.55,14.32,11.18,8.06,4.47,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.42,10.30,5.00,2.00,4.00,8.25,11.70,14.87,18.38,20.62,21.93,21.93,21.93,20.62,18.38,15.81,12.65,8.25,5.10,1.41,3.16,7.07,10.05,14.14,17.12,19.10,3.0,3.0
0.00,14.21,13.45,13.04,13.93,15.52,18.25,20.40,20.62,19.42,20.62,19.92,19.31,18.38,16.55,14.32,12.08,10.20,9.06,10.05,10.44,11.40,13.34,15.13,16.00,16.28,16.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.54,7.07,7.00,6.00,6.00,6.08,6.08,8.25,8.54,9.22,10.44,11.18,10.20,10.20,10.44,10.77,11.18,12.08,15.26,15.81,15.81,18.03,18.03,18.87,18.87,18.03,3.0,3.0
0.00,13.42,12.21,12.04,12.21,14.32,16.16,17.46,19.31,17.89,17.89,18.36,18.03,15.81,15.00,12.81,11.40,8.94,8.54,9.06,10.00,11.00,13.04,13.15,14.56,14.76,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.07,7.00,6.08,6.08,5.00,5.00,6.08,7.07,8.06,9.06,9.06,10.00,10.00,10.00,10.05,9.22,10.44,10.77,13.93,14.32,16.55,16.55,16.55,17.09,17.09,16.16,3.0,3.0
0.00,13.93,11.66,12.04,13.60,14.76,15.65,18.79,19.24,17.89,18.87,18.87,18.03,16.40,15.62,13.45,11.40,8.60,8.54,9.06,10.00,11.00,13.04,14.14,14.56,14.76,14.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,7.07,6.08,5.10,5.10,6.00,7.00,7.00,8.00,9.00,10.05,11.18,10.44,11.05,9.06,8.25,10.20,11.40,13.60,14.87,15.81,16.76,16.76,17.72,16.49,16.49,3.0,3.0
0.00,13.15,12.37,11.18,12.81,13.45,15.62,17.03,18.44,17.69,17.69,17.69,17.03,15.81,14.42,12.21,10.82,7.81,7.81,7.62,9.49,10.20,11.70,13.00,13.60,13.45,13.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.28,7.62,5.83,5.83,5.83,5.39,6.32,7.28,8.25,9.49,10.44,10.77,10.77,10.44,9.49,10.20,11.05,11.00,14.00,15.03,16.03,17.03,18.03,18.03,17.00,16.03,3.0,3.0
0.00,16.12,15.03,14.14,14.87,16.55,18.36,21.10,22.47,20.59,21.47,21.02,20.62,18.97,17.72,15.52,13.60,10.77,9.43,9.90,10.00,12.21,13.60,15.62,16.40,17.00,18.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.43,8.49,8.49,8.49,7.81,7.81,8.60,9.43,10.82,12.21,12.81,12.81,12.81,12.81,13.04,13.04,13.00,13.93,16.76,18.44,19.65,20.62,21.84,21.84,20.88,18.68,3.0,3.0
0.00,13.45,12.21,12.08,13.34,14.04,16.00,18.00,20.00,18.03,19.10,19.24,18.44,17.46,15.52,14.56,11.40,9.06,9.06,8.54,10.30,11.18,13.00,14.56,15.30,16.03,15.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.62,7.28,6.08,6.08,5.10,6.32,6.71,6.71,7.62,8.94,9.49,10.77,10.44,10.77,9.85,10.30,10.82,11.40,13.45,14.87,16.28,16.97,16.97,18.44,17.03,17.03,3.0,3.0
0.00,21.84,21.84,20.88,18.68,16.49,13.60,9.49,5.39,2.83,2.83,6.32,9.22,12.17,15.13,17.26,18.25,19.24,19.24,18.25,16.12,14.14,11.05,7.07,4.00,0.00,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.65,12.53,8.06,3.61,1.41,5.83,10.00,13.60,17.20,19.42,20.81,22.20,21.63,20.81,18.87,16.64,13.42,10.30,5.83,2.24,2.24,6.32,10.44,13.93,17.72,19.92,3.0,3.0
0.00,20.62,20.62,19.31,17.09,14.87,11.70,8.54,4.47,1.00,3.00,7.00,10.00,13.00,15.03,17.00,19.00,19.00,19.00,18.00,17.03,14.04,11.05,8.06,5.10,1.41,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.42,10.82,6.40,2.24,2.24,7.07,11.31,14.14,17.69,19.80,21.93,22.63,22.67,21.26,19.85,17.80,14.21,10.82,7.21,2.83,1.00,5.10,8.54,12.08,15.65,17.46,3.0,3.0
0.00,15.00,15.81,15.81,15.81,15.81,15.00,15.81,15.26,15.81,15.00,15.62,15.00,14.42,15.81,14.42,14.42,14.42,15.26,14.76,14.76,14.32,13.42,13.42,13.00,13.00,12.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.08,12.08,13.00,13.00,12.08,12.65,12.65,11.70,12.65,12.65,13.00,13.00,12.08,12.08,12.08,12.08,12.53,12.53,12.53,13.89,13.04,13.60,13.60,14.42,15.81,15.00,3.0,3.0
0.00,16.16,14.32,13.15,12.04,13.60,13.42,15.26,17.20,16.40,17.80,17.80,18.60,19.42,18.87,17.49,17.00,14.32,12.08,9.85,8.06,7.21,7.07,7.21,8.94,10.30,11.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.60,14.14,15.26,15.65,15.52,14.32,14.04,12.04,11.05,9.06,8.25,8.06,8.49,10.00,11.66,13.42,14.32,16.55,19.70,21.02,21.93,22.36,21.47,21.47,20.59,19.24,3.0,3.0
0.00,20.81,20.81,18.87,17.00,14.76,11.66,10.00,7.81,8.54,10.05,12.04,14.14,16.12,18.11,19.03,20.00,19.03,18.11,17.12,15.03,12.04,9.06,7.62,7.07,8.54,10.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.70,9.49,6.08,4.47,5.39,8.25,11.00,14.04,17.03,18.11,20.40,20.88,19.31,18.79,17.00,14.76,11.66,9.43,7.28,6.08,7.21,9.90,12.73,14.87,17.69,19.10,3.0,3.0
0.00,20.81,20.25,18.87,17.00,14.32,11.66,9.22,7.81,8.25,10.00,12.04,14.04,17.03,19.03,20.02,20.02,20.10,19.10,17.12,15.13,12.04,10.05,8.54,7.81,8.94,11.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.08,9.85,7.07,4.12,5.00,7.07,10.00,14.04,16.03,18.11,19.42,19.65,19.31,18.79,16.12,14.42,12.21,8.60,6.71,6.08,7.21,9.90,12.04,14.87,17.69,19.10,3.0,3.0
0.00,16.00,17.03,18.03,18.11,19.10,19.10,19.03,19.03,16.00,15.03,15.03,14.14,13.15,12.37,12.37,12.65,11.70,13.00,12.65,13.60,13.34,13.15,13.00,12.04,12.17,10.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.06,8.25,8.54,9.85,8.94,9.43,9.43,9.43,9.43,10.30,10.30,11.18,10.77,12.65,12.65,13.93,13.93,13.93,16.16,16.16,17.09,16.16,16.76,15.52,15.30,15.13,3.0,3.0
0.00,14.32,15.23,17.09,17.09,16.76,16.49,15.30,14.14,11.18,9.22,7.62,6.40,6.40,8.06,8.54,10.77,10.30,11.66,11.66,12.04,10.63,10.00,8.94,7.62,7.28,6.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.18,11.66,10.82,11.40,12.04,11.31,11.31,10.63,10.63,11.40,12.21,13.04,13.04,13.89,14.42,15.26,14.42,14.42,15.26,14.42,13.04,12.08,10.77,10.20,11.05,11.18,3.0,3.0
0.00,23.26,21.02,18.79,15.65,13.04,9.22,6.71,5.00,6.40,8.06,10.44,12.37,15.13,16.12,17.03,18.00,17.00,17.03,16.03,14.14,12.17,10.44,8.54,6.40,5.83,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,8.25,3.61,3.61,8.06,13.04,17.46,19.92,22.85,23.71,25.55,24.41,22.80,20.62,17.03,12.04,7.81,3.16,2.00,6.32,10.30,14.76,17.89,21.02,23.26,24.17,3.0,3.0
0.00,22.83,20.59,17.89,15.65,11.70,8.25,6.08,4.24,6.00,7.62,11.18,13.04,15.62,17.03,18.44,18.38,18.38,17.69,17.03,15.62,13.04,11.66,9.49,8.00,7.28,7.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.04,7.21,2.00,4.47,9.22,14.42,18.79,22.47,25.00,26.48,27.29,27.17,25.08,22.02,18.00,14.00,10.05,5.10,2.00,5.83,10.30,14.32,17.46,21.02,23.26,23.71,3.0,3.0
0.00,22.47,20.25,18.36,15.65,11.70,9.22,6.08,5.00,6.32,9.00,11.40,12.65,15.23,16.55,17.89,18.36,18.03,17.49,16.64,15.00,12.81,11.31,9.22,6.71,6.00,5.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.60,8.06,3.00,2.24,7.21,12.08,17.09,20.62,23.19,25.08,25.02,25.02,23.09,20.10,17.26,12.17,8.06,4.00,1.41,5.83,10.30,14.76,17.00,20.59,22.83,23.32,3.0,3.0
0.00,20.52,19.80,17.69,14.87,11.40,8.54,6.00,5.00,6.71,8.25,11.00,13.04,14.32,16.49,16.49,17.72,18.03,17.09,16.16,14.32,12.53,10.82,8.60,6.40,5.39,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.08,8.25,3.00,2.83,7.28,11.40,16.12,19.03,22.02,23.35,24.52,24.04,22.14,19.31,16.16,12.08,7.62,3.16,1.00,5.66,9.22,13.45,16.28,19.10,21.21,22.63,3.0,3.0
0.00,18.36,17.49,15.26,13.60,10.63,10.00,8.54,8.06,8.06,9.49,9.85,10.30,11.40,12.04,12.73,12.81,13.60,13.60,13.04,12.53,12.53,12.53,11.18,9.85,8.54,7.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.82,5.83,3.00,5.00,9.85,13.42,18.36,20.81,23.35,24.08,24.41,23.32,21.47,19.70,15.23,12.53,8.60,5.83,6.00,8.06,11.40,14.21,16.40,19.21,20.81,21.10,3.0,3.0
0.00,21.02,18.79,16.55,13.89,10.30,7.07,4.47,2.83,5.10,8.00,11.05,13.34,15.30,16.49,17.72,16.76,16.76,14.87,13.93,12.08,8.94,6.40,4.47,4.12,6.40,8.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.85,5.00,2.24,5.10,9.85,14.76,18.03,21.40,23.35,24.04,24.76,23.43,20.62,17.80,13.60,10.00,5.66,1.41,3.16,7.62,11.18,15.23,17.46,20.12,21.93,21.93,3.0,3.0
0.00,20.12,17.89,15.26,13.04,9.22,6.40,4.12,3.61,6.08,9.00,12.04,13.34,15.52,16.49,17.72,18.03,18.03,17.09,14.87,12.08,10.30,6.40,5.00,4.12,5.66,7.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.94,4.47,1.41,5.39,11.18,15.26,18.60,22.02,24.08,24.76,24.84,24.21,21.40,18.03,14.42,10.82,6.40,2.24,2.24,6.71,10.30,13.89,16.55,19.24,21.02,21.47,3.0,3.0
0.00,11.18,13.04,14.21,17.03,17.69,18.44,19.21,18.44,16.40,15.00,13.60,12.04,10.63,9.22,8.06,7.62,7.07,8.00,9.06,10.05,10.00,11.00,11.18,10.44,10.77,10.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.82,10.77,11.40,12.04,12.00,10.05,9.22,7.07,6.00,4.47,5.66,8.06,9.85,12.08,14.32,15.65,17.00,17.49,19.42,19.42,18.03,16.40,14.42,12.53,10.44,9.00,3.0,3.0
0.00,10.00,12.04,14.14,17.26,18.25,18.25,18.25,18.11,15.13,14.14,12.17,10.44,8.54,8.60,7.81,8.06,8.54,9.49,10.44,11.70,12.08,11.18,11.66,11.40,10.63,9.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.25,9.85,10.30,11.40,11.31,11.40,10.30,8.94,7.62,5.00,4.47,5.00,7.28,8.94,11.18,13.42,15.23,15.81,18.03,17.72,16.49,15.52,13.60,10.77,9.43,7.81,3.0,3.0
0.00,20.25,17.09,14.32,10.30,7.21,3.61,1.00,3.61,6.71,8.94,11.70,12.37,14.32,15.03,14.00,14.04,12.37,11.40,8.94,6.71,4.24,2.00,2.00,4.12,5.83,7.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.18,7.21,7.07,9.85,14.21,19.10,22.63,25.50,27.66,28.43,28.32,26.91,24.76,21.21,16.97,12.04,8.60,4.00,5.00,8.25,12.17,16.12,18.25,21.21,22.36,22.56,3.0,3.0
0.00,20.25,18.03,14.56,11.40,7.28,3.61,2.00,3.61,7.21,9.43,11.40,13.45,14.14,14.21,14.42,14.76,13.00,11.40,9.22,7.00,5.10,2.83,2.00,3.61,5.39,7.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.04,7.62,5.39,8.06,12.37,17.12,21.10,24.02,26.02,28.02,27.02,25.02,23.09,20.02,15.03,11.00,7.07,4.24,6.08,10.30,13.04,17.20,19.72,21.95,22.83,22.36,3.0,3.0
0.00,22.02,21.02,19.10,17.03,14.04,11.05,7.07,3.00,1.41,4.12,8.25,11.40,14.56,16.76,18.97,19.92,19.92,18.97,18.03,15.81,13.60,10.44,6.32,3.16,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.34,9.06,5.00,1.41,4.47,8.25,13.15,17.12,20.10,23.02,24.02,24.00,23.00,22.00,19.00,17.03,13.04,9.06,5.10,1.00,4.12,8.00,12.00,16.03,19.03,21.02,3.0,3.0
0.00,22.02,22.02,20.02,18.03,15.03,12.04,8.06,4.12,0.00,3.00,7.07,10.20,13.34,15.30,17.46,17.46,18.68,17.46,16.49,14.32,11.18,9.22,5.10,2.00,1.41,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.14,11.05,6.00,2.00,3.00,8.00,12.00,16.03,19.10,21.21,22.20,23.35,22.36,20.22,18.25,15.13,12.04,8.06,4.00,1.00,5.00,9.00,12.00,16.00,19.00,21.00,3.0,3.0
0.00,9.49,11.05,11.18,13.15,13.15,14.14,14.56,14.87,12.08,12.53,11.66,11.40,10.00,9.90,9.22,7.81,5.66,5.00,3.61,3.16,2.00,2.83,3.16,5.00,6.32,6.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.81,16.12,15.65,13.93,12.65,10.05,10.05,9.49,9.22,10.63,13.60,14.42,16.64,18.03,17.80,19.21,19.10,19.10,19.21,18.03,17.49,14.76,12.53,12.21,10.00,9.22,3.0,3.0
0.00,10.30,10.63,12.04,12.81,14.21,13.04,14.42,14.76,13.00,11.70,11.40,9.22,10.00,8.00,8.06,6.08,4.00,3.16,2.83,3.00,5.00,4.12,6.08,7.28,8.25,8.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.12,17.49,16.12,15.81,15.00,13.45,11.31,9.43,9.49,9.06,10.44,13.93,14.32,16.16,18.03,18.44,18.25,19.10,21.00,19.10,18.11,15.30,13.15,11.05,11.05,8.54,3.0,3.0
0.00,9.43,10.82,11.40,13.04,13.04,13.89,14.32,13.93,12.65,11.40,10.20,10.05,9.06,8.00,7.00,6.08,4.12,3.61,3.61,3.16,5.10,5.00,6.08,7.00,8.06,8.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.30,15.52,15.81,13.60,13.42,11.18,10.82,8.49,8.06,8.06,10.05,12.17,14.32,15.13,16.12,17.03,17.00,17.12,18.25,17.46,15.81,14.87,12.65,10.44,9.06,8.06,3.0,3.0
0.00,10.05,12.04,13.00,14.00,15.03,15.13,15.13,15.52,13.60,13.00,12.53,11.66,10.30,9.43,8.06,6.71,5.39,4.12,4.00,4.47,5.00,6.40,7.07,7.81,7.81,8.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.81,15.52,16.49,15.30,14.14,12.04,11.05,9.49,9.43,10.00,11.66,13.93,15.23,17.46,17.89,19.72,19.42,19.21,20.52,19.10,17.03,16.40,14.21,11.40,9.22,8.94,3.0,3.0
0.00,10.63,12.04,13.45,14.21,15.62,15.56,16.28,15.62,14.42,13.89,13.42,13.00,11.70,11.40,10.44,9.22,7.28,5.39,5.39,3.61,2.83,4.12,4.12,5.10,5.83,6.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.03,17.20,17.80,16.28,14.21,12.21,11.70,11.05,11.05,12.65,14.32,17.00,18.36,19.24,19.70,21.19,20.88,20.40,22.20,20.10,19.00,17.00,14.00,12.04,11.18,9.85,3.0,3.0
0.00,10.20,12.17,13.04,14.04,15.13,15.30,15.30,14.87,13.93,13.42,12.53,11.40,10.00,10.00,8.60,7.21,5.83,5.39,4.12,4.12,4.47,5.00,5.66,7.07,7.81,7.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.76,16.76,16.49,16.28,15.13,14.04,12.04,10.44,10.30,10.63,12.21,13.89,15.65,17.00,18.36,19.42,19.21,19.85,21.21,19.85,17.80,15.81,13.60,12.04,10.63,10.30,3.0,3.0
0.00,11.40,9.22,7.21,7.28,8.06,9.00,10.05,11.05,10.05,11.00,11.05,11.18,11.18,11.40,10.44,10.44,9.49,8.25,7.28,6.08,6.08,5.00,3.16,3.61,3.61,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93,16.49,17.46,18.44,18.25,18.25,17.12,16.12,14.04,12.00,10.20,8.94,7.81,8.60,11.18,13.00,14.87,16.55,19.24,20.25,20.81,21.21,20.52,19.21,17.80,15.81,3.0,3.0
0.00,12.65,13.34,13.34,12.04,12.04,11.05,11.05,10.20,9.06,8.25,5.83,5.00,3.16,3.61,5.83,8.06,10.77,12.08,14.32,15.23,14.76,15.26,14.42,13.60,12.81,12.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.31,9.22,7.07,5.00,3.61,1.41,4.00,5.10,6.32,9.49,9.49,9.85,8.94,9.85,8.94,8.06,7.21,5.66,5.39,5.10,5.00,5.39,7.21,7.81,8.49,9.22,3.0,3.0
0.00,19.65,19.42,18.25,17.12,14.04,12.04,9.22,8.06,7.21,8.25,10.05,13.00,15.00,17.03,18.03,19.10,19.24,18.25,17.26,15.13,13.04,10.00,8.25,7.81,8.06,10.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.17,10.20,7.07,3.61,3.00,5.00,7.81,10.63,14.14,16.28,17.80,19.42,18.36,17.89,16.16,14.56,11.18,8.25,6.32,3.61,5.00,7.62,10.30,13.42,16.55,18.38,3.0,3.0
0.00,22.56,21.59,20.62,18.44,14.56,11.40,7.28,4.47,1.00,4.00,8.06,10.20,14.32,16.28,17.46,18.44,19.42,19.24,17.26,15.13,12.17,10.20,6.08,2.24,1.41,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.60,9.43,5.00,1.00,4.47,8.54,12.65,16.76,19.65,21.59,22.80,22.56,21.59,19.65,17.46,14.32,11.40,7.28,3.16,1.00,5.10,9.06,12.37,16.49,19.42,21.59,3.0,3.0
